,COD GRANEL,Minimo,Maximo,Código producto,NumeroPeriodosToma,ATC
46,0.1847014161405537,0.0004,0.0,0.34792634025832925,0.375,A
47,0.1847014161405537,1.2000000000000002e-05,0.0,0.34792634025832925,0.375,A
48,0.1847014161405537,1.2000000000000002e-05,0.0,0.34792634025832925,0.375,A
49,0.1847014161405537,0.00014000000000000001,0.0,0.34792634025832925,0.375,A
50,0.1847014161405537,4e-06,0.0,0.34792634025832925,0.375,A
51,0.1847014161405537,4e-05,0.0,0.34792634025832925,0.375,A
52,0.1847014161405537,0.002,0.0,0.34792634025832925,0.375,A
53,0.1847014161405537,2.4000000000000004e-05,0.0,0.34792634025832925,0.0,A
54,0.1847014161405537,0.0012000000000000001,0.0,0.34792634025832925,0.0,A
55,0.1847014161405537,0.04,0.0,0.34792634025832925,0.375,A
56,0.1847014161405537,0.0032,0.0,0.34792634025832925,0.375,A
57,0.1847014161405537,4e-05,0.0,0.34792634025832925,0.375,A
58,0.1847014161405537,0.0004,0.0,0.34792634025832925,0.375,A
59,0.1847014161405537,0.0003097777777777778,0.0,0.34792634025832925,0.375,A
60,0.1847014161405537,1.2888888888888889e-05,0.0,0.34792634025832925,0.375,A
61,0.1847014161405537,1.2000000000000002e-05,0.0,0.34792634025832925,0.375,A
62,0.1847014161405537,0.0004,0.0,0.34792634025832925,0.0,A
63,0.1847041231350795,0.0,1.2121212121212122e-05,0.3355487817752892,0.625,A
64,0.1847041231350795,0.0,1.2121212121212122e-05,0.3355487817752892,0.625,A
65,0.1847041231350795,0.0,7.272727272727273e-06,0.3355487817752892,0.625,A
66,0.1847041231350795,0.0,4.848484848484849e-06,0.3355487817752892,0.625,A
67,0.1847041231350795,0.0,2.4242424242424244e-05,0.3355487817752892,0.625,A
68,0.1847041231350795,0.0016,0.0010666666666666667,0.3355487817752892,0.625,A
69,0.1847041231350795,0.004,0.002666666666666667,0.3355487817752892,0.625,A
70,0.1847041231350795,0.0,0.00024242424242424245,0.3355487817752892,0.625,A
71,0.1847041231350795,0.0033333333333333335,0.0,0.3355487817752892,0.625,A
72,0.9858681995302463,0.032,0.021333333333333336,0.07332238565886635,0.5,M
73,0.9858681995302463,0.004,0.002666666666666667,0.07332238565886635,0.5,M
74,0.9858681995302463,0.0,4.848484848484849e-06,0.07332238565886635,0.5,M
75,0.9858681995302463,0.0,6.060606060606061e-06,0.07332238565886635,0.5,M
76,0.9858681995302463,0.0,4.848484848484849e-06,0.07332238565886635,0.5,M
77,0.9858681995302463,0.0,3.6363636363636364e-05,0.07332238565886635,0.5,M
78,0.9858681995302463,0.0033333333333333335,0.0,0.07332238565886635,0.5,M
79,0.9858681995302463,0.0033333333333333335,0.0,0.07332238565886635,0.5,M
80,0.9858706916839366,0.02,0.014545454545454547,0.03102283655461136,0.375,J
81,0.9858706916839366,0.004,0.0029090909090909093,0.03102283655461136,0.375,J
82,0.1845218306862579,0.0,1.2121212121212122e-05,0.024267078468144566,0.5,C
83,0.1845218306862579,0.0,1.2121212121212122e-05,0.024267078468144566,0.5,C
84,0.1845218306862579,0.0,2.4242424242424244e-05,0.024267078468144566,0.5,C
85,0.1845218306862579,0.0033333333333333335,0.0,0.024267078468144566,0.5,C
86,0.1845218306862579,0.004222222222222223,0.0025454545454545456,0.024267078468144566,0.5,C
87,0.1845218306862579,0.004222222222222223,0.0025454545454545456,0.024267078468144566,0.5,C
88,0.9858429127639217,0.004,0.002666666666666667,0.02972619936540598,0.5,D
89,0.9858429127639217,0.004,0.002666666666666667,0.02972619936540598,0.5,D
90,0.18454982444710819,0.0033333333333333335,0.0,0.029054846505414008,0.5,C
91,0.18454982444710819,0.002,0.0013333333333333335,0.029054846505414008,0.5,C
92,0.18454982444710819,0.004,0.002666666666666667,0.029054846505414008,0.5,C
93,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
94,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
95,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
96,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
97,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
98,0.1847444057917136,0.0,7.272727272727273e-05,0.3344728896293978,0.625,N
99,0.1847444057917136,0.0012000000000000001,0.0008,0.3344728896293978,0.625,N
100,0.1847444057917136,0.004,0.002666666666666667,0.3344728896293978,0.625,N
101,0.1847444057917136,0.0035555555555555557,0.0,0.3344728896293978,0.625,N
102,0.9858558891503788,0.001,0.0006666666666666668,0.33620909738311544,0.625,C
103,0.9858558891503788,0.004,0.002666666666666667,0.33620909738311544,0.625,C
104,0.9858558891503788,0.0,2.4242424242424244e-05,0.33620909738311544,0.625,C
105,0.9858558891503788,0.002666666666666667,0.0,0.33620909738311544,0.625,C
106,0.9858303660591354,0.0,2.4242424242424244e-05,0.029128268226342364,0.625,C
107,0.9858303660591354,0.0,1.2121212121212122e-05,0.029128268226342364,0.625,C
108,0.9858303660591354,0.0,1.2121212121212122e-05,0.029128268226342364,0.625,C
109,0.9858303660591354,0.0,4.848484848484849e-06,0.029128268226342364,0.625,C
110,0.9858303660591354,0.0004,0.0002666666666666667,0.029128268226342364,0.625,C
111,0.9858303660591354,0.004,0.002666666666666667,0.029128268226342364,0.625,C
112,0.9858303660591354,0.0033333333333333335,0.0,0.029128268226342364,0.625,C
113,0.9868922168880108,0.021111111111111112,0.012727272727272728,0.02878755305079247,0.375,B
114,0.9868922168880108,0.004222222222222223,0.0025454545454545456,0.02878755305079247,0.375,B
115,0.9868922168880108,0.0033333333333333335,0.0,0.02878755305079247,0.375,B
116,0.0005355122662730437,0.00021275555555555557,0.0001418181818181818,0.0038443229173664916,0.375,A
117,0.18463571781309387,0.0076,0.004581818181818182,0.33655125220025217,0.5,R
118,0.18463571781309387,0.004222222222222223,0.0025454545454545456,0.33655125220025217,0.5,R
119,0.18463571781309387,0.0,9.696969696969698e-06,0.33655125220025217,0.5,R
120,0.18463571781309387,0.0,3.6363636363636366e-06,0.33655125220025217,0.5,R
121,0.18463571781309387,0.0,4.848484848484849e-06,0.33655125220025217,0.5,R
122,0.18463571781309387,0.0,1.2121212121212122e-05,0.33655125220025217,0.5,R
123,0.18463571781309387,0.002666666666666667,0.0,0.33655125220025217,0.5,R
124,0.18463571781309387,0.0035555555555555557,0.0,0.33655125220025217,0.5,R
125,0.9879666144216723,0.0016,0.0010666666666666667,0.3354273720014665,0.5,A
126,0.9879666144216723,0.004,0.002666666666666667,0.3354273720014665,0.5,A
127,0.9879666144216723,0.0031111111111111114,0.0,0.3354273720014665,0.5,A
128,0.9858440729044329,0.0004,0.00036363636363636367,0.07725548647408739,0.625,A
129,0.9858440729044329,0.004,0.003636363636363637,0.07725548647408739,0.625,A
130,0.9858440729044329,0.0004,0.00036363636363636367,0.07725548647408739,0.625,A
131,0.9858440729044329,0.004,0.003636363636363637,0.07725548647408739,0.625,A
132,0.9858440729044329,0.002,0.0018181818181818184,0.07725548647408739,0.625,A
133,0.9858440729044329,0.004,0.003636363636363637,0.07725548647408739,0.625,A
134,0.9858440729044329,0.0008,0.0007272727272727273,0.07725548647408739,0.625,A
135,0.9858440729044329,0.004,0.003636363636363637,0.07725548647408739,0.625,A
136,0.9858440729044329,0.0033333333333333335,0.0,0.07725548647408739,0.625,A
137,0.9858358015322706,0.01688888888888889,0.010181818181818183,0.9857494678124933,0.5,C
138,0.9858358015322706,0.0,0.0007272727272727273,0.9857494678124933,0.5,C
139,0.9858358015322706,0.0013333333333333335,0.0013333333333333335,0.9857494678124933,0.5,C
140,0.9858358015322706,0.002666666666666667,0.0,0.9857494678124933,0.5,C
141,0.9858358015322706,0.0035555555555555557,0.0,0.9857494678124933,0.5,C
142,0.0005605841917621195,0.0033333333333333335,0.0,0.3353899413202089,0.625,N
143,0.0005605841917621195,8.266666666666668e-05,5.187878787878789e-05,0.3353899413202089,0.625,N
144,0.0005605841917621195,0.0041333333333333335,0.002593939393939394,0.3353899413202089,0.625,N
145,0.18446176118868512,0.0033333333333333335,0.0,0.0006060891080556579,0.625,N
146,0.18446176118868512,0.0012000000000000001,0.0008,0.0006060891080556579,0.625,N
147,0.18446176118868512,0.004,0.002666666666666667,0.0006060891080556579,0.625,N
148,0.18446176118868512,0.0,4.848484848484849e-06,0.0006060891080556579,0.625,N
149,0.18446176118868512,0.0,4.848484848484849e-06,0.0006060891080556579,0.625,N
150,0.18446176118868512,0.0,4.848484848484849e-06,0.0006060891080556579,0.625,N
151,0.18446176118868512,0.0,9.696969696969698e-06,0.0006060891080556579,0.625,N
152,0.18463524516325605,0.0008,0.0005818181818181818,0.02442064023740649,0.625,P
153,0.18463524516325605,0.004,0.0029090909090909093,0.02442064023740649,0.625,P
154,0.1845746385635948,0.021111111111111112,0.013333333333333334,0.331234655820087,0.625,A
155,0.1845746385635948,0.004222222222222223,0.002666666666666667,0.331234655820087,0.625,A
156,0.9858681995302463,0.032,0.021333333333333336,0.07332238565886635,0.625,M
157,0.9858681995302463,0.004,0.002666666666666667,0.07332238565886635,0.625,M
158,0.9858681995302463,0.0,4.848484848484849e-06,0.07332238565886635,0.375,M
159,0.9858681995302463,0.0,6.060606060606061e-06,0.07332238565886635,0.375,M
160,0.9858681995302463,0.0,4.848484848484849e-06,0.07332238565886635,0.375,M
161,0.9858681995302463,0.0,3.6363636363636364e-05,0.07332238565886635,0.375,M
162,0.9858681995302463,0.0033333333333333335,0.0,0.07332238565886635,0.375,M
163,0.9858681995302463,0.0033333333333333335,0.0,0.07332238565886635,0.25,M
164,0.1847975574143871,0.0006577777777777779,0.00041696969696969696,0.3314755558456166,0.5,H
165,0.1847975574143871,0.004111111111111111,0.002606060606060606,0.3314755558456166,0.5,H
166,0.1847975574143871,0.0031111111111111114,0.0,0.3314755558456166,0.5,H
167,0.18473192353917792,0.00032,0.00021333333333333336,0.33444553643924807,0.625,C
168,0.18473192353917792,0.004,0.002666666666666667,0.33444553643924807,0.625,C
169,0.18473192353917792,0.0035555555555555557,0.0,0.33444553643924807,0.625,C
170,0.18473192353917792,0.0,2.4242424242424244e-05,0.33444553643924807,0.625,C
171,0.18473192353917792,0.0,1.2121212121212122e-05,0.33444553643924807,0.625,C
172,0.18473192353917792,0.0,3.6363636363636364e-05,0.33444553643924807,0.625,C
173,0.18473192353917792,0.0,3.6363636363636364e-05,0.33444553643924807,0.625,C
174,0.18473192353917792,0.0,4.848484848484849e-06,0.33444553643924807,0.625,C
175,0.18473192353917792,0.0,9.696969696969698e-05,0.33444553643924807,0.625,C
176,0.9858483267529734,0.0035555555555555557,0.0,0.07735866078781026,0.625,C
177,0.9858483267529734,0.0008,0.0005333333333333334,0.07735866078781026,0.625,C
178,0.9858483267529734,0.004,0.002666666666666667,0.07735866078781026,0.625,C
179,0.18452127210008593,0.012,0.008,0.9856611697951677,0.625,C
180,0.18452127210008593,0.004,0.002666666666666667,0.9856611697951677,0.625,C
181,0.18452127210008593,0.0005,0.0003333333333333334,0.9856611697951677,0.625,C
182,0.18452127210008593,0.004,0.002666666666666667,0.9856611697951677,0.625,C
183,0.18452127210008593,0.0035555555555555557,0.0,0.9856611697951677,0.625,C
184,0.18452127210008593,0.0035555555555555557,0.0,0.9856611697951677,0.625,C
185,0.18452127210008593,0.0,2.4242424242424244e-05,0.9856611697951677,0.625,C
186,0.18452127210008593,0.0,7.272727272727273e-06,0.9856611697951677,0.625,C
187,0.18452127210008593,0.0,4.848484848484849e-06,0.9856611697951677,0.625,C
188,0.18452127210008593,0.0,3.6363636363636364e-05,0.9856611697951677,0.625,C
189,0.1845264927323857,0.0008888888888888889,0.0014545454545454547,0.02460875340475235,0.5,J
190,0.1845264927323857,0.002,0.0,0.02460875340475235,0.5,J
191,0.1845264927323857,0.002666666666666667,0.0,0.02460875340475235,0.5,J
192,0.1845264927323857,0.004,0.002666666666666667,0.02460875340475235,0.625,J
193,0.1845264927323857,0.004,0.002666666666666667,0.02460875340475235,0.625,J
194,0.004195583706006988,0.002,0.0013333333333333335,0.3361798246708499,0.5,H
195,0.004195583706006988,0.0035555555555555557,0.0,0.3361798246708499,0.5,H
196,0.985824801681499,0.008,0.005333333333333334,0.028882569395523288,0.625,P
197,0.985824801681499,0.004,0.002666666666666667,0.028882569395523288,0.625,P
198,0.985824801681499,0.0035555555555555557,0.0,0.028882569395523288,0.625,P
199,0.9859099645886444,0.0031111111111111114,0.0,0.031258457894322626,0.5,H
200,0.9859099645886444,0.0002,0.00013333333333333334,0.031258457894322626,0.5,H
201,0.18452758842064615,0.0,7.272727272727273e-05,0.0003229595959789843,0.5,R
202,0.18452758842064615,0.008,0.005333333333333334,0.0003229595959789843,0.625,R
203,0.18452758842064615,0.004,0.002666666666666667,0.0003229595959789843,0.625,R
204,0.18453631095856265,5.6000000000000006e-05,4.242424242424243e-05,0.07583072118365411,0.5,R
205,0.18453631095856265,0.00037777777777777777,0.0002909090909090909,0.07583072118365411,0.5,R
206,0.18447948555760413,0.0008,0.0005333333333333334,0.030204160372233727,0.625,N
207,0.18447948555760413,0.004,0.002666666666666667,0.030204160372233727,0.625,N
208,0.18447948555760413,0.0035555555555555557,0.0,0.030204160372233727,0.625,N
209,0.18447948555760413,0.0,6.060606060606061e-06,0.030204160372233727,0.625,N
210,0.18447948555760413,0.0,1.9393939393939395e-05,0.030204160372233727,0.625,N
211,0.18463524516325605,0.0008,0.0005818181818181818,0.02442064023740649,0.625,P
212,0.18463524516325605,0.004,0.0029090909090909093,0.02442064023740649,0.625,P
213,0.985913423526094,0.02,0.013333333333333334,0.17789891028729485,0.625,P
214,0.985913423526094,0.004,0.002666666666666667,0.17789891028729485,0.625,P
215,0.985913423526094,0.003777777777777778,0.0,0.17789891028729485,0.625,P
216,0.9858961288388459,0.004,0.002666666666666667,0.26019602159846283,0.625,N
217,0.9858961288388459,0.004,0.002666666666666667,0.26019602159846283,0.625,N
218,0.9858961288388459,0.0035555555555555557,0.0,0.26019602159846283,0.625,N
219,0.9858961288388459,0.0,4.848484848484849e-06,0.26019602159846283,0.625,N
220,0.9858961288388459,0.0,4.848484848484849e-05,0.26019602159846283,0.625,N
221,0.1845028817245772,0.004,0.002666666666666667,0.024615471732157557,0.625,G
222,0.1845028817245772,0.004,0.002666666666666667,0.024615471732157557,0.625,G
223,0.1845028817245772,0.0035555555555555557,0.0,0.024615471732157557,0.625,G
224,0.004015568570040453,0.0035555555555555557,0.0,0.0020927589867226646,0.375,N
225,0.004015568570040453,0.002,0.0013333333333333335,0.0020927589867226646,0.375,N
226,0.004015568570040453,0.004,0.002666666666666667,0.0020927589867226646,0.375,N
227,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.5,N
228,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.5,N
229,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.5,N
230,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.5,N
231,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.5,N
232,0.1847444057917136,0.0,7.272727272727273e-05,0.3344728896293978,0.5,N
233,0.1847444057917136,0.0012000000000000001,0.0008,0.3344728896293978,0.5,N
234,0.1847444057917136,0.004,0.002666666666666667,0.3344728896293978,0.5,N
235,0.1847444057917136,0.0035555555555555557,0.0,0.3344728896293978,0.5,N
236,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
237,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
238,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
239,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
240,0.1847444057917136,0.0,1.2121212121212122e-05,0.3344728896293978,0.625,N
241,0.1847444057917136,0.0,7.272727272727273e-05,0.3344728896293978,0.625,N
242,0.1847444057917136,0.0012000000000000001,0.0008,0.3344728896293978,0.625,N
243,0.1847444057917136,0.004,0.002666666666666667,0.3344728896293978,0.625,N
244,0.1847444057917136,0.0035555555555555557,0.0,0.3344728896293978,0.625,N
245,0.9858415807507424,0.0,4.848484848484849e-05,0.33629739540044107,0.5,M
246,0.9858415807507424,0.0031111111111111114,0.0,0.33629739540044107,0.5,M
247,0.9858415807507424,0.008444444444444445,0.005333333333333334,0.33629739540044107,0.5,M
248,0.9858415807507424,0.004222222222222223,0.002666666666666667,0.33629739540044107,0.5,M
249,0.9858709924611062,0.03166666666666667,0.019090909090909092,0.031099617439242323,0.625,M
250,0.9858709924611062,0.004222222222222223,0.0025454545454545456,0.031099617439242323,0.625,M
251,0.9858709924611062,0.0033333333333333335,0.0,0.031099617439242323,0.625,M
252,0.9860127444442912,0.0,4.848484848484849e-06,0.038389482554423246,0.5,M
253,0.9860127444442912,0.0,4.848484848484849e-06,0.038389482554423246,0.5,M
254,0.9860127444442912,0.0,4.848484848484849e-06,0.038389482554423246,0.5,M
255,0.9860127444442912,0.0,4.848484848484849e-06,0.038389482554423246,0.5,M
256,0.9860127444442912,0.0,3.6363636363636364e-05,0.038389482554423246,0.5,M
257,0.9860127444442912,0.022000000000000002,0.014666666666666668,0.038389482554423246,0.5,M
258,0.9860127444442912,0.0035555555555555557,0.0,0.038389482554423246,0.5,M
259,0.1845419612725332,0.024,0.016,0.03137938778761639,0.5,N
260,0.1845419612725332,0.004,0.002666666666666667,0.03137938778761639,0.5,N
261,0.1845419612725332,0.0035555555555555557,0.0,0.03137938778761639,0.5,N
262,0.18452316269943728,0.004,0.0029090909090909093,0.024601075316289252,0.5,J
263,0.18452316269943728,0.003777777777777778,0.0,0.024601075316289252,0.625,J
264,0.985868715148251,0.006333333333333334,0.0038181818181818182,0.07739177254430736,0.625,J
265,0.985868715148251,0.004222222222222223,0.0025454545454545456,0.07739177254430736,0.625,J
266,0.985868715148251,0.0033333333333333335,0.0,0.07739177254430736,0.625,J
267,0.9944248373536713,0.0033333333333333335,0.0,0.032333870159685044,0.625,J
268,0.9944248373536713,0.008444444444444445,0.005090909090909091,0.032333870159685044,0.625,J
269,0.9944248373536713,0.004222222222222223,0.0025454545454545456,0.032333870159685044,0.625,J
270,0.18450425670592366,0.0035555555555555557,0.0,0.03224557214235944,0.5,J
271,0.18450425670592366,0.032,0.021333333333333336,0.03224557214235944,0.5,J
272,0.18450425670592366,0.004,0.002666666666666667,0.03224557214235944,0.5,J
273,0.18450425670592366,0.0,4.848484848484849e-05,0.03224557214235944,0.5,J
274,0.18450425670592366,0.0,1.2121212121212122e-05,0.03224557214235944,0.5,J
275,0.18468669954333003,0.002502222222222222,0.0016678787878787878,0.004894301514694901,0.5,C
276,0.18468669954333003,0.004,0.002666666666666667,0.004894301514694901,0.5,C
277,0.18468669954333003,0.0,7.272727272727273e-06,0.004894301514694901,0.5,C
278,0.18468669954333003,0.0,7.272727272727273e-06,0.004894301514694901,0.5,C
279,0.18468669954333003,0.0,7.272727272727273e-06,0.004894301514694901,0.5,C
280,0.18468669954333003,0.0,7.272727272727273e-06,0.004894301514694901,0.5,C
281,0.18468669954333003,0.0,7.272727272727273e-06,0.004894301514694901,0.5,C
282,0.18468669954333003,0.0,7.272727272727273e-06,0.004894301514694901,0.5,C
283,0.18468669954333003,0.0,2.4242424242424244e-05,0.004894301514694901,0.5,C
284,0.18468669954333003,0.0035555555555555557,0.0,0.004894301514694901,0.5,C
285,0.0005605841917621195,0.0033333333333333335,0.0,0.3353899413202089,0.625,N
286,0.0005605841917621195,8.266666666666668e-05,5.187878787878789e-05,0.3353899413202089,0.625,N
287,0.0005605841917621195,0.0041333333333333335,0.002593939393939394,0.3353899413202089,0.625,N
288,0.18447774534683753,0.0035555555555555557,0.0,0.032899169422780504,0.625,R
289,0.18447774534683753,0.0004,0.0002666666666666667,0.032899169422780504,0.625,R
290,0.18447774534683753,0.004,0.002666666666666667,0.032899169422780504,0.625,R
291,0.003901036920698337,0.0,4.848484848484849e-06,0.002059647230225562,0.625,N
292,0.003901036920698337,0.0,1.2121212121212122e-05,0.002059647230225562,0.625,N
293,0.003901036920698337,8e-05,5.333333333333334e-05,0.002059647230225562,0.625,N
294,0.003901036920698337,0.0033333333333333335,0.0,0.002059647230225562,0.625,N
295,0.1845007333162234,0.0035555555555555557,0.0,0.9856462934987704,0.625,C
296,0.1845007333162234,0.0035555555555555557,0.0,0.9856462934987704,0.625,C
297,0.1845007333162234,0.012,0.008,0.9856462934987704,0.625,C
298,0.1845007333162234,0.004,0.002666666666666667,0.9856462934987704,0.625,C
299,0.1845007333162234,0.001,0.0006666666666666668,0.9856462934987704,0.625,C
300,0.1845007333162234,0.004,0.002666666666666667,0.9856462934987704,0.625,C
301,0.18454801978409097,0.0033333333333333335,0.0,0.02443551653380374,0.625,N
302,0.18454801978409097,0.012,0.008,0.02443551653380374,0.625,N
303,0.18454801978409097,0.004,0.002666666666666667,0.02443551653380374,0.625,N
304,0.18447026888576623,0.004,0.002666666666666667,0.03314918717836007,0.625,N
305,0.18447026888576623,0.004,0.002666666666666667,0.03314918717836007,0.625,N
306,0.18447026888576623,0.0031111111111111114,0.0,0.03314918717836007,0.625,N
307,0.18447987227110782,0.012,0.008,0.3317668433266853,0.625,N
308,0.18447987227110782,0.004,0.002666666666666667,0.3317668433266853,0.625,N
309,0.18447987227110782,0.0031111111111111114,0.0,0.3317668433266853,0.625,N
310,0.986248811554209,0.0035555555555555557,0.0,0.031698988219892775,0.625,C
311,0.986248811554209,0.003377777777777778,0.0020363636363636365,0.031698988219892775,0.625,C
312,0.986248811554209,0.004222222222222223,0.0025454545454545456,0.031698988219892775,0.625,C
313,0.986248811554209,0.0,4.848484848484849e-06,0.031698988219892775,0.625,C
314,0.986248811554209,0.0,4.848484848484849e-06,0.031698988219892775,0.625,C
315,0.986248811554209,0.0,1.696969696969697e-05,0.031698988219892775,0.625,C
316,0.18446436076279324,0.0035555555555555557,0.0,0.03314630789518641,0.625,C
317,0.18446436076279324,0.006755555555555556,0.004072727272727273,0.03314630789518641,0.625,C
318,0.18446436076279324,0.004222222222222223,0.0025454545454545456,0.03314630789518641,0.625,C
319,0.18446436076279324,0.0,4.848484848484849e-06,0.03314630789518641,0.625,C
320,0.18446436076279324,0.0,4.848484848484849e-06,0.03314630789518641,0.625,C
321,0.18446436076279324,0.0,1.696969696969697e-05,0.03314630789518641,0.625,C
322,0.18466078973858296,0.0005,0.0003333333333333334,0.02510015106639051,0.625,C
323,0.18466078973858296,0.004,0.002666666666666667,0.02510015106639051,0.625,C
324,0.18466078973858296,0.002666666666666667,0.0,0.02510015106639051,0.625,C
325,0.18447022591759918,0.008,0.005333333333333334,0.3317586853576933,0.625,N
326,0.18447022591759918,0.004,0.002666666666666667,0.3317586853576933,0.625,N
327,0.18447022591759918,0.0031111111111111114,0.0,0.3317586853576933,0.625,N
328,0.18455137130112292,0.0031111111111111114,0.0,0.02429635118041012,0.625,H
329,0.18455137130112292,0.001057777777777778,0.0006375757575757576,0.02429635118041012,0.625,H
330,0.18455137130112292,0.004222222222222223,0.0025454545454545456,0.02429635118041012,0.625,H
331,0.003901036920698337,0.0,4.848484848484849e-06,0.002059647230225562,0.625,N
332,0.003901036920698337,0.0,1.2121212121212122e-05,0.002059647230225562,0.625,N
333,0.003901036920698337,8e-05,5.333333333333334e-05,0.002059647230225562,0.625,N
334,0.003901036920698337,0.004,0.002666666666666667,0.002059647230225562,0.625,N
335,0.003901036920698337,0.0033333333333333335,0.0,0.002059647230225562,0.625,N
336,0.9868922168880108,0.021111111111111112,0.012727272727272728,0.02878755305079247,0.375,B
337,0.9868922168880108,0.004222222222222223,0.0025454545454545456,0.02878755305079247,0.375,B
338,0.9868922168880108,0.0033333333333333335,0.0,0.02878755305079247,0.375,B
339,0.0012066320678391744,0.0004,0.0002666666666666667,0.0020745235266228113,0.625,N
340,0.0012066320678391744,0.004,0.002666666666666667,0.0020745235266228113,0.625,N
